codigoPrestador;representanteLegal;email;nomePrestador;razaoSocial;telefone;celular
3115;Gabriela Rocha;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Diagnóstico Avançado S/A;(88) 9334-6063;(84) 95489-6150
3116;Carlos Moreira;esocial01@inmestra.com.br;Clínica Vida Saudável;Diagnóstico Avançado S/A;(69) 5430-2399;(35) 93976-8355
3117;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Nova Esperança Serviços Médicos LTDA;(46) 6297-2292;(17) 96133-3232
3118;Juliana Castro;esocial01@inmestra.com.br;Clínica Vida Saudável;Instituto MedCare LTDA;(59) 9169-2530;(50) 95569-8896
3119;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Saúde e Trabalho LTDA;(78) 5037-9921;(21) 93026-9229
3120;Rafael Dias;suporte01@inmestra.com.br;Clínica Nova Esperança;Saúde e Trabalho LTDA;(75) 7875-4819;(56) 97365-4568
3121;Gabriela Rocha;esocial01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(23) 5140-8263;(78) 97786-2396
3122;Carlos Moreira;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde Integral S/A;(93) 4658-6742;(67) 91395-6627
3123;Vanessa Martins;esocial01@inmestra.com.br;Clínica Horizonte;Instituto MedCare LTDA;(89) 2652-8560;(92) 91107-9148
3124;Vanessa Martins;inovacao01@inmestra.com.br;Instituto MedCare;Nova Esperança Serviços Médicos LTDA;(34) 3593-8995;(34) 95307-3722
3125;Fernanda Souza;inovacao01@inmestra.com.br;Instituto MedCare;Diagnóstico Avançado S/A;(95) 4229-7757;(11) 93616-7753
3126;Gabriela Rocha;esocial01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(72) 3266-8579;(80) 94488-2770
3127;Carlos Moreira;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;ProVida Serviços Médicos LTDA;(59) 9025-6913;(91) 92812-5806
3128;Carlos Moreira;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Nova Esperança Serviços Médicos LTDA;(96) 2773-8096;(30) 94083-7321
3129;Vanessa Martins;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Horizonte Clínicas Integradas;(43) 8260-6007;(35) 96835-7831
3131;Patrícia Andrade;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Diagnóstico Avançado S/A;(43) 6361-4246;(17) 99763-3487
3132;Gabriela Rocha;suporte01@inmestra.com.br;Clínica Horizonte;Corporativa Plus Saúde LTDA;(80) 5850-5248;(37) 99772-4583
3133;Carlos Moreira;esocial01@inmestra.com.br;Clínica ProVida;Nova Esperança Serviços Médicos LTDA;(95) 8078-4747;(82) 93428-2712
3134;Carlos Moreira;inovacao01@inmestra.com.br;Clínica Horizonte;Corporativa Plus Saúde LTDA;(58) 7240-4055;(83) 91088-9168
3135;Carlos Moreira;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Horizonte Clínicas Integradas;(68) 3124-8511;(37) 94831-9500
3136;Juliana Castro;suporte01@inmestra.com.br;Saúde Corporativa Plus;Bem-Estar Diagnósticos LTDA;(42) 8531-1680;(48) 93014-3938
3137;João Lima;esocial01@inmestra.com.br;Instituto MedCare;Horizonte Clínicas Integradas;(73) 4911-9126;(88) 96603-8055
3140;Fernanda Souza;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Diagnóstico Avançado S/A;(98) 5201-9945;(45) 95646-6376
3141;João Lima;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Nova Esperança Serviços Médicos LTDA;(67) 6917-7322;(73) 97922-2986
3142;Fernanda Souza;suporte01@inmestra.com.br;Saúde Corporativa Plus;Bem-Estar Diagnósticos LTDA;(25) 3949-7209;(88) 95666-7950
3143;Patrícia Andrade;esocial01@inmestra.com.br;Clínica ProVida;Diagnóstico Avançado S/A;(83) 4563-6870;(96) 95278-5558
3144;Patrícia Andrade;suporte01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(11) 3737-3449;(49) 98981-3145
3145;João Lima;inovacao01@inmestra.com.br;Clínica Horizonte;Vida Saudável LTDA;(18) 3591-4126;(21) 94293-6386
3147;João Lima;esocial01@inmestra.com.br;Saúde Corporativa Plus;Corporativa Plus Saúde LTDA;(29) 7244-2707;(44) 97508-5687
3148;João Lima;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Diagnóstico Avançado S/A;(37) 6047-6655;(62) 95030-6875
3149;Juliana Castro;inovacao01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(92) 6015-6671;(85) 91701-5188
3150;Gabriela Rocha;inovacao01@inmestra.com.br;Clínica ProVida;Saúde e Trabalho LTDA;(47) 9029-4462;(57) 97454-5573
3151;Gabriela Rocha;esocial01@inmestra.com.br;Clínica Vida Saudável;Horizonte Clínicas Integradas;(65) 7831-5577;(91) 91032-4419
3152;Fernanda Souza;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Bem-Estar Diagnósticos LTDA;(15) 5168-7940;(79) 99261-3858
3153;Carlos Moreira;suporte01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(66) 7840-8347;(75) 94406-2674
3154;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Nova Esperança Serviços Médicos LTDA;(44) 6292-6741;(56) 98136-5921
3155;Lucas Ferreira;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Corporativa Plus Saúde LTDA;(22) 8185-3288;(50) 95744-8182
3156;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Bem-Estar Diagnósticos LTDA;(73) 4394-4217;(34) 91060-5177
3157;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Bem-Estar Diagnósticos LTDA;(18) 5221-9100;(58) 93863-9239
3158;Gabriela Rocha;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Horizonte Clínicas Integradas;(16) 2501-7202;(55) 98134-5843
3159;Lucas Ferreira;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Nova Esperança Serviços Médicos LTDA;(34) 5905-9898;(14) 97461-2025
3160;Juliana Castro;suporte01@inmestra.com.br;Instituto MedCare;Saúde Integral S/A;(84) 2254-2721;(90) 95170-1739
3161;Gabriela Rocha;esocial01@inmestra.com.br;Instituto MedCare;Diagnóstico Avançado S/A;(84) 9266-5728;(80) 99311-8283
3162;Rafael Dias;suporte01@inmestra.com.br;Centro Médico Bem-Estar;Corporativa Plus Saúde LTDA;(72) 2048-4784;(11) 95518-5602
3163;Thiago Almeida;suporte01@inmestra.com.br;Clínica Horizonte;Instituto MedCare LTDA;(83) 4932-9945;(35) 98521-5294
3164;Rafael Dias;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Nova Esperança Serviços Médicos LTDA;(93) 6492-3707;(69) 94005-5011
3165;Rafael Dias;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Corporativa Plus Saúde LTDA;(48) 7482-6861;(61) 98805-1492
3166;Lucas Ferreira;suporte01@inmestra.com.br;Saúde Integral Ocupacional;ProVida Serviços Médicos LTDA;(30) 3750-7522;(98) 95762-9963
3167;Fernanda Souza;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Nova Esperança Serviços Médicos LTDA;(12) 9830-6908;(50) 91395-2060
3168;Rafael Dias;esocial01@inmestra.com.br;Instituto MedCare;Horizonte Clínicas Integradas;(57) 7049-7025;(82) 93472-1872
3169;Vanessa Martins;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Vida Saudável LTDA;(98) 6515-7620;(36) 96451-4931
3170;Lucas Ferreira;inovacao01@inmestra.com.br;Instituto MedCare;Vida Saudável LTDA;(32) 9004-8465;(59) 99741-9563
3171;Gabriela Rocha;suporte01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(57) 2118-8134;(32) 91887-7805
3172;Thiago Almeida;suporte01@inmestra.com.br;Saúde Corporativa Plus;Vida Saudável LTDA;(67) 3633-4808;(58) 98182-8463
3173;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;Bem-Estar Diagnósticos LTDA;(99) 5948-7486;(90) 97847-2745
3174;Gabriela Rocha;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde Integral S/A;(29) 9262-6933;(31) 95734-2226
3175;João Lima;suporte01@inmestra.com.br;Clínica Vida Saudável;Vida Saudável LTDA;(80) 4779-5258;(48) 97093-3126
3176;Gabriela Rocha;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Horizonte Clínicas Integradas;(64) 8224-4430;(37) 96030-7940
3177;João Lima;esocial01@inmestra.com.br;Centro Médico Bem-Estar;Bem-Estar Diagnósticos LTDA;(45) 7938-9170;(62) 93846-7639
3178;Lucas Ferreira;suporte01@inmestra.com.br;Clínica Vida Saudável;Bem-Estar Diagnósticos LTDA;(76) 6470-8856;(23) 95503-4071
3179;Juliana Castro;inovacao01@inmestra.com.br;Instituto MedCare;Saúde e Trabalho LTDA;(59) 3808-8513;(47) 95262-6249
3180;Juliana Castro;inovacao01@inmestra.com.br;Clínica Vida Saudável;Horizonte Clínicas Integradas;(47) 3667-3734;(14) 93489-9578
3181;João Lima;esocial01@inmestra.com.br;Clínica ProVida;Corporativa Plus Saúde LTDA;(22) 7747-5092;(44) 99842-8262
3182;Rafael Dias;inovacao01@inmestra.com.br;Clínica ProVida;Bem-Estar Diagnósticos LTDA;(44) 6072-4703;(65) 97748-2793
3183;Vanessa Martins;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Corporativa Plus Saúde LTDA;(44) 6593-9743;(14) 98288-7288
3184;Rafael Dias;esocial01@inmestra.com.br;Clínica ProVida;Vida Saudável LTDA;(87) 3574-3354;(29) 95474-2290
3185;Juliana Castro;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Vida Saudável LTDA;(78) 2469-9647;(99) 95497-2799
3186;Thiago Almeida;inovacao01@inmestra.com.br;Clínica Horizonte;Nova Esperança Serviços Médicos LTDA;(45) 9474-5968;(91) 93812-1663
3187;Gabriela Rocha;inovacao01@inmestra.com.br;Instituto MedCare;Vida Saudável LTDA;(45) 3224-4298;(29) 91138-7996
3188;Rafael Dias;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Vida Saudável LTDA;(52) 9335-7898;(77) 98749-4067
3189;Juliana Castro;esocial01@inmestra.com.br;Saúde Corporativa Plus;Corporativa Plus Saúde LTDA;(40) 4093-7801;(95) 92682-4386
3190;Fernanda Souza;esocial01@inmestra.com.br;Clínica ProVida;Vida Saudável LTDA;(35) 4775-3536;(21) 92320-6848
3191;Patrícia Andrade;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(97) 4333-3214;(24) 91295-5829
3192;João Lima;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Nova Esperança Serviços Médicos LTDA;(98) 2003-3419;(40) 93049-1051
3193;Thiago Almeida;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde Integral S/A;(73) 2115-2862;(26) 99287-4773
3194;Gabriela Rocha;esocial01@inmestra.com.br;Clínica Nova Esperança;Diagnóstico Avançado S/A;(45) 3890-3168;(45) 99305-7402
3195;Fernanda Souza;suporte01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(38) 7561-8760;(76) 97112-7152
3196;Carlos Moreira;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Saúde e Trabalho LTDA;(54) 9813-6670;(40) 97708-3257
3197;Rafael Dias;inovacao01@inmestra.com.br;Instituto MedCare;Nova Esperança Serviços Médicos LTDA;(72) 9090-1814;(19) 97689-6908
3198;João Lima;inovacao01@inmestra.com.br;Clínica Horizonte;Diagnóstico Avançado S/A;(44) 8561-2240;(41) 97891-8571
3199;Fernanda Souza;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Corporativa Plus Saúde LTDA;(56) 5901-7718;(97) 99075-2839
3200;Gabriela Rocha;suporte01@inmestra.com.br;Saúde Corporativa Plus;Saúde e Trabalho LTDA;(95) 8204-2939;(68) 97327-9338
3201;Thiago Almeida;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Horizonte Clínicas Integradas;(14) 8695-6025;(48) 95724-4172
3202;João Lima;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Horizonte Clínicas Integradas;(46) 7710-7737;(75) 94243-3718
3203;Thiago Almeida;esocial01@inmestra.com.br;Clínica Horizonte;Vida Saudável LTDA;(88) 7487-3258;(41) 94091-3365
3204;Gabriela Rocha;esocial01@inmestra.com.br;Clínica Nova Esperança;Diagnóstico Avançado S/A;(77) 2611-7194;(87) 94872-2909
3205;João Lima;esocial01@inmestra.com.br;Instituto MedCare;Instituto MedCare LTDA;(85) 6255-5572;(82) 92214-2821
3206;Thiago Almeida;suporte01@inmestra.com.br;Saúde Corporativa Plus;Corporativa Plus Saúde LTDA;(57) 7798-1396;(13) 98923-2106
3207;Thiago Almeida;suporte01@inmestra.com.br;Clínica Nova Esperança;Corporativa Plus Saúde LTDA;(37) 6750-1434;(44) 93237-8965
3208;Thiago Almeida;suporte01@inmestra.com.br;Saúde Corporativa Plus;Saúde e Trabalho LTDA;(72) 3421-6715;(50) 99615-7152
3209;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;ProVida Serviços Médicos LTDA;(21) 3434-5088;(84) 93984-3337
3210;Patrícia Andrade;inovacao01@inmestra.com.br;Saúde Corporativa Plus;Nova Esperança Serviços Médicos LTDA;(45) 8786-7737;(83) 96444-6044
3211;Juliana Castro;inovacao01@inmestra.com.br;Instituto Saúde e Trabalho;Corporativa Plus Saúde LTDA;(32) 9629-6742;(99) 94700-4938
3212;Lucas Ferreira;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Saúde e Trabalho LTDA;(73) 9996-8699;(38) 92671-7367
3213;Thiago Almeida;suporte01@inmestra.com.br;Clínica Vida Saudável;Saúde e Trabalho LTDA;(21) 9576-6649;(18) 93022-3621
3214;Patrícia Andrade;suporte01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(20) 6709-5582;(19) 92138-6219
3215;João Lima;esocial01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(32) 9959-4895;(55) 95223-4568
3216;Vanessa Martins;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;ProVida Serviços Médicos LTDA;(86) 8439-1957;(16) 92581-6079
3217;Rafael Dias;esocial01@inmestra.com.br;Clínica Horizonte;Horizonte Clínicas Integradas;(45) 7959-9414;(99) 98341-5680
3218;Juliana Castro;suporte01@inmestra.com.br;Centro de Diagnóstico Avançado;Horizonte Clínicas Integradas;(74) 8046-4552;(14) 99402-1768
3219;Juliana Castro;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Instituto MedCare LTDA;(34) 3198-4327;(28) 96213-3028
3220;Patrícia Andrade;esocial01@inmestra.com.br;Instituto MedCare;Nova Esperança Serviços Médicos LTDA;(38) 8763-7938;(30) 97009-2806
3221;Patrícia Andrade;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Corporativa Plus Saúde LTDA;(47) 5789-8239;(80) 97777-5107
3222;Carlos Moreira;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Vida Saudável LTDA;(57) 2041-3774;(20) 94028-9109
3223;Fernanda Souza;suporte01@inmestra.com.br;Clínica Horizonte;Nova Esperança Serviços Médicos LTDA;(92) 6304-4008;(38) 93518-7890
3224;Patrícia Andrade;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(90) 3736-2264;(46) 91058-9135
3225;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Vida Saudável LTDA;(71) 5759-6781;(31) 97635-5702
3226;Patrícia Andrade;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;ProVida Serviços Médicos LTDA;(57) 6023-1643;(75) 99780-7647
3227;Patrícia Andrade;inovacao01@inmestra.com.br;Centro Médico Bem-Estar;Saúde Integral S/A;(56) 9771-9961;(88) 98985-5086
3228;Vanessa Martins;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Saúde e Trabalho LTDA;(68) 4108-9019;(60) 94014-2844
3229;Lucas Ferreira;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(49) 7774-8270;(28) 91333-6253
3230;Juliana Castro;esocial01@inmestra.com.br;Clínica Horizonte;Saúde Integral S/A;(19) 5556-1352;(36) 93899-6115
3231;Thiago Almeida;inovacao01@inmestra.com.br;Saúde Integral Ocupacional;Bem-Estar Diagnósticos LTDA;(29) 6616-3351;(78) 95137-4774
3232;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica Vida Saudável;Saúde Integral S/A;(49) 2974-2278;(23) 93103-4452
3233;Juliana Castro;inovacao01@inmestra.com.br;Instituto MedCare;Diagnóstico Avançado S/A;(14) 9475-5267;(26) 91658-9748
3234;Thiago Almeida;inovacao01@inmestra.com.br;Clínica Nova Esperança;Saúde e Trabalho LTDA;(38) 9996-6346;(70) 98447-8816
3235;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(78) 8783-7818;(26) 96944-9065
3236;Juliana Castro;suporte01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(87) 8390-8370;(48) 96069-2393
3237;Gabriela Rocha;inovacao01@inmestra.com.br;Instituto MedCare;Horizonte Clínicas Integradas;(80) 4585-4963;(19) 96003-1179
3238;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Bem-Estar Diagnósticos LTDA;(81) 4407-7057;(56) 96673-4668
3239;Thiago Almeida;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(51) 6045-4652;(28) 93466-8364
3240;João Lima;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(22) 3236-2846;(99) 98892-3276
3241;Rafael Dias;suporte01@inmestra.com.br;Instituto MedCare;Horizonte Clínicas Integradas;(25) 8921-9124;(56) 91252-3343
3242;Lucas Ferreira;esocial01@inmestra.com.br;Clínica ProVida;Saúde Integral S/A;(34) 9775-9312;(64) 97383-6629
3243;Juliana Castro;esocial01@inmestra.com.br;Clínica ProVida;Horizonte Clínicas Integradas;(35) 9810-1435;(55) 93897-9629
3244;Rafael Dias;suporte01@inmestra.com.br;Clínica Nova Esperança;Vida Saudável LTDA;(41) 6354-9125;(46) 99691-7248
3245;Rafael Dias;esocial01@inmestra.com.br;Clínica ProVida;Instituto MedCare LTDA;(39) 6704-7472;(50) 99887-6868
3246;Carlos Moreira;esocial01@inmestra.com.br;Clínica Vida Saudável;Bem-Estar Diagnósticos LTDA;(35) 4159-3657;(24) 97729-5622
3247;Patrícia Andrade;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Diagnóstico Avançado S/A;(77) 4345-2066;(22) 96044-3653
3248;Carlos Moreira;inovacao01@inmestra.com.br;Clínica ProVida;Vida Saudável LTDA;(69) 9497-6433;(95) 98485-4047
3249;Vanessa Martins;inovacao01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(77) 4395-6597;(83) 93193-9286
3250;Lucas Ferreira;inovacao01@inmestra.com.br;Clínica Nova Esperança;Instituto MedCare LTDA;(66) 4356-6828;(11) 99360-7853
3252;Fernanda Souza;esocial01@inmestra.com.br;Saúde Integral Ocupacional;Nova Esperança Serviços Médicos LTDA;(57) 3078-9412;(31) 98624-4106
3253;Vanessa Martins;esocial01@inmestra.com.br;Saúde Corporativa Plus;Nova Esperança Serviços Médicos LTDA;(91) 2986-2717;(22) 91182-3694
3254;Gabriela Rocha;suporte01@inmestra.com.br;Clínica Nova Esperança;Saúde e Trabalho LTDA;(89) 9700-8332;(15) 95455-1905
3255;Patrícia Andrade;inovacao01@inmestra.com.br;Instituto MedCare;Diagnóstico Avançado S/A;(62) 7740-2299;(93) 95416-4174
3256;Rafael Dias;esocial01@inmestra.com.br;Clínica Horizonte;Corporativa Plus Saúde LTDA;(60) 9738-8331;(49) 93349-2724
3257;Thiago Almeida;inovacao01@inmestra.com.br;Clínica ProVida;Nova Esperança Serviços Médicos LTDA;(54) 8075-7447;(70) 95729-6911
3258;Carlos Moreira;esocial01@inmestra.com.br;Clínica Nova Esperança;Saúde Integral S/A;(58) 8508-5569;(83) 99111-2295
3260;Gabriela Rocha;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Horizonte Clínicas Integradas;(63) 5831-2524;(29) 98378-5098
3261;Rafael Dias;esocial01@inmestra.com.br;Saúde Corporativa Plus;Diagnóstico Avançado S/A;(63) 5130-2286;(33) 95332-4479
3262;Vanessa Martins;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Bem-Estar Diagnósticos LTDA;(99) 9436-4858;(78) 91336-3874
3263;Thiago Almeida;esocial01@inmestra.com.br;Instituto MedCare;Instituto MedCare LTDA;(97) 9754-5349;(36) 97023-8804
3264;Rafael Dias;suporte01@inmestra.com.br;Instituto Saúde e Trabalho;Bem-Estar Diagnósticos LTDA;(65) 6688-3553;(64) 91609-8780
3265;Thiago Almeida;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Horizonte Clínicas Integradas;(95) 2125-3354;(89) 98640-8116
3266;João Lima;suporte01@inmestra.com.br;Instituto MedCare;Corporativa Plus Saúde LTDA;(34) 4634-2282;(97) 92969-1431
3267;Patrícia Andrade;esocial01@inmestra.com.br;Instituto Saúde e Trabalho;Diagnóstico Avançado S/A;(75) 2500-4890;(35) 93430-8094
3268;Rafael Dias;inovacao01@inmestra.com.br;Centro de Diagnóstico Avançado;Saúde Integral S/A;(59) 7112-4349;(27) 91619-9253
3269;Rafael Dias;suporte01@inmestra.com.br;Saúde Integral Ocupacional;Saúde Integral S/A;(55) 6455-1453;(56) 99353-1856
3271;Lucas Ferreira;suporte01@inmestra.com.br;Clínica Vida Saudável;Nova Esperança Serviços Médicos LTDA;(17) 7051-5330;(19) 97066-4335
3272;Carlos Moreira;suporte01@inmestra.com.br;Saúde Corporativa Plus;Diagnóstico Avançado S/A;(51) 8192-7719;(14) 95328-2995
3274;Vanessa Martins;suporte01@inmestra.com.br;Clínica Nova Esperança;Diagnóstico Avançado S/A;(14) 6148-6811;(81) 96220-2505
3275;Vanessa Martins;suporte01@inmestra.com.br;Clínica Vida Saudável;Vida Saudável LTDA;(67) 6043-4963;(96) 92650-5889
3276;Thiago Almeida;suporte01@inmestra.com.br;Clínica ProVida;Diagnóstico Avançado S/A;(89) 3922-7678;(32) 91148-7699
3277;Rafael Dias;esocial01@inmestra.com.br;Clínica Vida Saudável;Corporativa Plus Saúde LTDA;(22) 4413-4231;(87) 91474-8994
3278;Carlos Moreira;esocial01@inmestra.com.br;Saúde Corporativa Plus;Diagnóstico Avançado S/A;(26) 7328-5210;(51) 97898-7192
3279;Fernanda Souza;esocial01@inmestra.com.br;Clínica Nova Esperança;ProVida Serviços Médicos LTDA;(17) 2029-5893;(71) 91976-5802
3280;João Lima;esocial01@inmestra.com.br;Centro de Diagnóstico Avançado;Bem-Estar Diagnósticos LTDA;(64) 9387-1927;(58) 98597-1499
3281;Vanessa Martins;suporte01@inmestra.com.br;Clínica ProVida;ProVida Serviços Médicos LTDA;(41) 7692-7333;(78) 95575-3144
3282;Gabriela Rocha;esocial01@inmestra.com.br;Saúde Corporativa Plus;Corporativa Plus Saúde LTDA;(76) 9476-3235;(63) 93408-5770
3283;Vanessa Martins;inovacao01@inmestra.com.br;Clínica Horizonte;Diagnóstico Avançado S/A;(95) 4879-2259;(40) 97574-8492
3284;Thiago Almeida;esocial01@inmestra.com.br;Saúde Corporativa Plus;Vida Saudável LTDA;(74) 7445-8075;(39) 93210-4957
